# year,dir,winners_rank,path,created_by,prog,filetype,winners_show,display_via,winners_text,ext
2006,toledo2,null,A,null,null,binary,false,null,binary support file,null
2006,toledo2,null,BASICS/ALIENS.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,BASICS/CATCHUM.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,BASICS/CATCHUM.DAT,null,null,binary,false,null,binary support file,DAT
2006,toledo2,null,BASICS/LADDER.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,BASICS/LADDER.DAT,null,null,binary,false,null,binary support file,DAT
2006,toledo2,null,BASICS/MBASIC.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,BASICS/OBASIC.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,BASICS/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,BAUD.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,B,null,null,binary,false,null,binary support file,null
2006,toledo2,null,C.BASIC,null,null,binary,false,null,compiled BASIC file,BASIC
2006,toledo2,null,C.BIOS,null,null,binary,false,null,basic input output system,BIOS
2006,toledo2,null,CONFIG.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,COPY.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,CPM64.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DBASEII/APPEND.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASEAPP.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASEBRO.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASE.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DBASEII/DBASEJOI.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASEMAI.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASEMOD.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASEMSC.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASEMSG.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DBASEII/DBASERPG.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASESRT.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASETTL.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/DBASEUPD.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/EQUAL85.DBF,null,null,binary,false,null,dBASE database file,DBF
2006,toledo2,null,DBASEII/FORMAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DBASEII/INDX.NDX,null,null,binary,false,null,dBASE index file,NDX
2006,toledo2,null,DBASEII/JOIN.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/LEAST85.DBF,null,null,binary,false,null,dBASE database file,DBF
2006,toledo2,null,DBASEII/MAIN.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/MISC.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/MODIFY.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DBASEII/PRINTE.CMD,null,null,binary,false,null,command script,CMD
2006,toledo2,null,DBASEII/RPG.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/SORT.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/STAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DBASEII/SYSGEN.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DBASEII/TOTAL.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/UPDATE.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,DBASEII/XDIR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DDT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,DUMP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,ED.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,FORMAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/ALIENS.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/ASM.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/BAUD.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/CATCHUM.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/CATCHUM.DAT,null,null,binary,false,null,binary support file,DAT
2006,toledo2,null,GAMES/CONFIG.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/COPY.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/D.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/DDT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/DUMP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/ED.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/INITDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/LADDER.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/LADDER.DAT,null,null,binary,false,null,binary support file,DAT
2006,toledo2,null,GAMES/LOAD.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/MOVCPM.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/SETDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/STAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/SUBMIT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/SYSGEN.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/TERM.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,GAMES/XSUB.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,INITDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KAYPROII.ZIP,null,null,zip,false,null,adventure game in zip form,ZIP
2006,toledo2,null,KERMIT/ATEST.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,KERMIT/BAUD.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KERMIT/B,null,null,binary,false,null,kermit support file,null
2006,toledo2,null,KERMIT/CONFIG.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KERMIT/FORMAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KERMIT/KAYKER.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KERMIT/KAYVT52.KEY,null,null,binary,false,null,application license key,KEY
2006,toledo2,null,KERMIT/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KERMIT/PRINT.TST,null,null,binary,false,null,test file,TST
2006,toledo2,null,KERMIT/VT52.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KERMIT/VT52.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,KERMIT/WINSTALL.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KERMIT/WS.INS,null,null,binary,false,null,installer script,INS
2006,toledo2,null,KERMIT/WSMSGS.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,KERMIT/WSOVLY1.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,KERMIT/WSU.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,KERMIT/XDIR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,LOAD.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/CPMADR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/CPMKAYPR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/DU2.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/FILTER.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/FILTER.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,MASTER/FILTER.FIL,null,null,binary,false,null,database table created by ACL,FIL
2006,toledo2,null,MASTER/FORMAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/IMAGE,null,null,binary,false,null,floppy image data,null
2006,toledo2,null,MASTER/INITDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/MAGE.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/MAGE.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,MASTER/MBASIC.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/MDM712.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/MDM712.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,MASTER/MDM712KP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/SETDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/SYSGEN.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/WASH.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MASTER/XDIR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MFDISK/MFDISK10.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MFDISK/MFDISK2.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MFDISK/MFDISK4.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MFDISK/MFDISK.INF,null,null,binary,false,null,define what files are installed with a program or update,INF
2006,toledo2,null,MODEM7/CPMADR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/DU2.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/FORMAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/INITDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/MBASIC.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/MDM712.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/MDM712.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,MODEM7/MDM712KP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/SETDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/SYSGEN.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/WASH.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MODEM7/XDIR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,MOVCPM.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/8DISKTST.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/AUTOLOAD.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/AUTOLOAD.Z80,null,null,binary,false,null,Split ZIP archive,Z80
2006,toledo2,null,PRO8/CONFIG83.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/CPY.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/CRC.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/CRC.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,PRO8/CRCKLIST.CRC,null,null,binary,false,null,CRC check list,CRC
2006,toledo2,null,PRO8/D.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/DISKTEST.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,PRO8/PRO8.ROM,null,null,binary,false,null,data for ROM storage,ROM
2006,toledo2,null,PRO8/RCONFIG.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/RDISK.DOC,null,null,binary,false,null,MS Word document,DOC
2006,toledo2,null,PRO8/RF.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,PRO8/SYS.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,README.md,null,null,binary,false,null,null,md
2006,toledo2,null,SETDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/ASM.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/BAUD.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/CONFIG.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/COPY.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/CPM64.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/CPMWORK.009,null,null,binary,false,null,empty file,009
2006,toledo2,null,SOURCE/DDT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/DUMP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/ED.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/FORMAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/INITDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/LOAD.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/MOVCPM.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/SETDISK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/STAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/SUBMIT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/SYSGEN.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/WASH.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/XDIR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SOURCE/XSUB.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,STAT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SUBMIT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,SYSGEN.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,THE-WORD/DICTSORT.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,THE-WORD/FIND.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,THE-WORD/LOOKUP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,THE-WORD/MAINDICT.CMP,null,null,binary,false,null,connection manager,CMP
2006,toledo2,null,THE-WORD/MARK.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,THE-WORD/REVIEW.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,THE-WORD/SPELL.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,THE-WORD/WC.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,THE-WORD/WORDFREQ.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,false,TINKER/CONFIG.MAC,null,null,binary,false,null,macro command set,MAC
2006,toledo2,false,TINKER/COPY.MAC,null,null,binary,false,null,macro command set,MAC
2006,toledo2,false,TINKER/FORMAT.MAC,null,null,binary,false,null,macro command set,MAC
2006,toledo2,false,TINKER/FORVR.MAC,null,null,binary,false,null,macro command set,MAC
2006,toledo2,null,TINKER/KBIOS.HEX,null,null,binary,false,null,hexadecimal source for programming logic devices,HEX
2006,toledo2,false,TINKER/KBIOS.MAC,null,null,binary,false,null,macro command set,MAC
2006,toledo2,null,TINKER/KBIOS.PRN,null,null,binary,false,null,print to file data,PRN
2006,toledo2,false,TINKER/KPRS2.MAC,null,null,binary,false,null,macro command set,MAC
2006,toledo2,null,WASH.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33-1/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33-1/WINSTALL.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33-1/WS.INS,null,null,binary,false,null,installer script,INS
2006,toledo2,null,WS33-2/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33-2/PRINT.TST,null,null,binary,false,null,test file,TST
2006,toledo2,null,WS33-2/TYPEME,null,null,binary,false,null,Micropro documentation,null
2006,toledo2,null,WS33-2/WSMSGS.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,WS33-2/WSOVLY1.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,WS33-2/WSU.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33-KPR/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33-KPR/PRINT.TST,null,null,binary,false,null,test file,TST
2006,toledo2,null,WS33-KPR/WINSTALL.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33-KPR/WS.INS,null,null,binary,false,null,installer script,INS
2006,toledo2,null,WS33-KPR/WSMSGS.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,WS33-KPR/WSOVLY1.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,WS33-KPR/WSU.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33/MAILMRGE.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,WS33/PIP.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33/WINSTALL.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33/WS.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,WS33/WS.INS,null,null,binary,false,null,installer script,INS
2006,toledo2,null,WS33/WSMSGS.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,WS33/WSOVLY1.OVR,null,null,binary,false,null,overlay manager,OVR
2006,toledo2,null,XDIR.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,XSUB.COM,null,null,binary,false,null,MS-DOS command file,COM
2006,toledo2,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2006,toledo2,null,.winner.json,jwinner,null,json,false,null,null,json
2006,toledo2,10,index.html,readme2index,null,html,true,browser,click here first,html
2006,toledo2,20,toledo2.c,null,main,c,true,github,winning source,c
2006,toledo2,30,Makefile,null,null,makefile,true,github,how to compile,null
2006,toledo2,50,toledo2.orig.c,null,orig,c,true,github,original source,c
2006,toledo2,100,PRO8/READ.ME,null,null,text,true,github,README about booting,ME
2006,toledo2,150,BASICS/BLKJK.BAS,null,null,basic,true,github,BASIC source code,BAS
2006,toledo2,150,BASICS/CHASE.BAS,null,null,basic,true,github,BASIC source code,BAS
2006,toledo2,150,BASICS/HORSE.BAS,null,null,basic,true,github,BASIC source code,BAS
2006,toledo2,150,BASICS/ROCKET.BAS,null,null,basic,true,github,BASIC source code,BAS
2006,toledo2,150,BASICS/STRTRK.BAS,null,null,basic,true,github,BASIC source code,BAS
2006,toledo2,150,BASICS/TRADE.BAS,null,null,basic,true,github,BASIC source code,BAS
2006,toledo2,150,BASICS/WUMP.BAS,null,null,basic,true,github,BASIC source code,BAS
2006,toledo2,150,DBASEII/MISSING.TXT,null,null,text,false,null,text support file,TXT
2006,toledo2,150,THE-WORD/HOMONYMS.TXT,null,null,text,true,github,list of homonyms,TXT
2006,toledo2,200,CONFIG.ASM,null,null,asm,true,github,assembly source code,ASM
2006,toledo2,200,GAMES/DUMP.ASM,null,null,asm,true,github,assembly source code,ASM
2006,toledo2,200,KBIOS.ASM,null,null,asm,true,github,assembly source code,ASM
2006,toledo2,200,KPRS2.ASM,null,null,asm,true,github,assembly source code,ASM
2006,toledo2,200,SOURCE/CONFIG.ASM,null,null,asm,true,github,assembly source code,ASM
2006,toledo2,200,SOURCE/KBIOS.ASM,null,null,asm,true,github,assembly source code,ASM
2006,toledo2,200,SOURCE/KPRS2.ASM,null,null,asm,true,github,assembly source code,ASM
2006,toledo2,300,2006_toledo2.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2006,toledo3,null,README.md,null,null,markdown,false,null,null,md
2006,toledo3,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2006,toledo3,null,.winner.json,jwinner,null,json,false,null,null,json
2006,toledo3,10,index.html,readme2index,null,html,true,browser,click here first,html
2006,toledo3,20,toledo3.c,null,main,c,true,github,winning source,c
2006,toledo3,30,Makefile,null,null,makefile,true,github,how to compile,null
2006,toledo3,50,toledo3.orig.c,null,orig,c,true,github,original source,c
2006,toledo3,100,toledo3-sbar.c,null,null,c,true,github,source to create a status bar,c
2006,toledo3,100,toledo3-txt.c,null,null,c,true,github,source to make the game text,c
2006,toledo3,150,layer.c,null,null,c,true,github,windows portability source,c
2006,toledo3,300,2006_toledo3.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,akari,null,README.md,null,null,markdown,false,null,null,md
2011,akari,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,akari,null,.winner.json,jwinner,null,json,false,null,null,json
2011,akari,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,akari,20,akari.c,null,main,c,true,github,winning source,c
2011,akari,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,akari,50,akari.orig.c,null,orig,c,true,github,original source,c
2011,akari,100,example.ppm,null,null,image,true,browser,input image,ppm
2011,akari,150,try.me.sh,null,null,shellscript,true,github,how to run,sh
2011,akari,300,2011_akari.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,blakely,null,README.md,null,null,markdown,false,null,null,md
2011,blakely,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,blakely,null,.winner.json,jwinner,null,json,false,null,null,json
2011,blakely,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,blakely,20,blakely.c,null,main,c,true,github,winning source,c
2011,blakely,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,blakely,50,blakely.orig.c,null,orig,c,true,github,original source,c
2011,blakely,100,3.dat,null,null,text,true,github,false,dat
2011,blakely,100,evolve_to_3.dat,null,null,text,true,github,false,dat
2011,blakely,100,t0_3.dat,null,null,text,true,github,false,dat
2011,blakely,300,2011_blakely.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,borsanyi,null,README.md,null,null,markdown,false,null,null,md
2011,borsanyi,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,borsanyi,null,.winner.json,jwinner,null,json,false,null,null,json
2011,borsanyi,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,borsanyi,20,borsanyi.c,null,main,c,true,github,winning source,c
2011,borsanyi,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,borsanyi,50,borsanyi.orig.c,null,orig,c,true,github,original source,c
2011,borsanyi,150,data.1,null,null,text,true,github,sample input,1
2011,borsanyi,150,data.2,null,null,text,true,github,sample input,2
2011,borsanyi,150,data.3,null,null,text,true,github,sample input,3
2011,borsanyi,300,2011_borsanyi.tar.bz2,mkwinnertbz2,null,tbz2,true,download,download winning source,bz2
2011,dlowe,null,README.md,null,null,markdown,false,null,null,md
2011,dlowe,null,dlowe-aux-data/english-trained.net,null,null,binary,false,null,trained neural network,net
2011,dlowe,null,dlowe-aux-data/ioccc-winlose-trained.net,null,null,null,false,null,null,net
2011,dlowe,null,dlowe-aux-data/png-trained.net,null,null,binary,false,null,null,net
2011,dlowe,null,dlowe-aux-data.tar.bz2,null,null,tgz,false,null,IOCCC win lose trained network,bz2
2011,dlowe,null,dlowe-aux-data/xor-trained.net,null,null,binary,false,null,trained neural network,net
2011,dlowe,null,.gitignore,null,null,gitignore,false,null,list of files that should not be committed under git,gitignore
2011,dlowe,null,.winner.json,jwinner,null,json,false,null,null,json
2011,dlowe,10,index.html,readme2index,null,html,true,browser,click here first,html
2011,dlowe,20,dlowe.c,null,main,c,true,github,winning source,c
2011,dlowe,30,Makefile,null,null,makefile,true,github,how to compile,null
2011,dlowe,50,dlowe.orig.c,null,orig,c,true,github,original source,c
2011,dlowe,100,earlystop.pl,null,null,perl,true,browser,wrapper script to stop training early,pl
2011,dlowe,150,dlowe-aux-data/png-0/5756029-DMZ-overview-B.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/M2.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/Obfuscate.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/figure_49.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/klockhuset.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/obfuscate_1.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/podcastimage_150215.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/prjman1.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/proguard_obfuscate.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/scripts_encryptor__screnc_-31918.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,dlowe-aux-data/png-0/visual_panel.gif,null,null,image,true,browser,Non-png gif images,gif
2011,dlowe,150,try.me.sh,null,null,shellscript,true,github,how to run,sh
2011,dlowe,200,dlowe-aux-data/english-0/040604.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-0/2001-2002.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-0/CFP_TSI_Graphes_appel.txt,null,null,text,true,github,training text for neural networks,txt
2011,dlowe,200,dlowe-aux-data/english-0/CIR_APE_08_doc%5B1%5D.txt,null,null,text,true,github,training text for neural networks,txt
