# year,dir,file_path,inventory_order,OK_to_edit,display_as,display_via_github,entry_text
2005,klausler,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,klausler,.path,4000000000,false,path,true,directory path from top directory
2005,klausler,index.html,4294967295,false,html,false,this web page
2005,mikeash,mikeash.c,20,true,c,true,entry source
2005,mikeash,Makefile,30,true,makefile,true,entry Makefile
2005,mikeash,mikeash.orig.c,50,false,c,true,original source
2005,mikeash,try.sh,100,true,shellscript,true,script to try entry
2005,mikeash,2005_mikeash.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2005,mikeash,README.md,4000000000,true,markdown,true,markdown source for this web page
2005,mikeash,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2005,mikeash,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,mikeash,.path,4000000000,false,path,true,directory path from top directory
2005,mikeash,index.html,4294967295,false,html,false,this web page
2005,mynx,mynx.c,20,true,c,true,entry source
2005,mynx,Makefile,30,true,makefile,true,entry Makefile
2005,mynx,mynx.alt.c,40,true,c,true,alternate code
2005,mynx,mynx.orig.c,50,false,c,true,original source
2005,mynx,manual.html,100,true,html,false,manual for the Mynx web browser
2005,mynx,entities.txt,120,true,text,false,ISO 8859-1 entitles
2005,mynx,source/configure,150,true,shellscript,true,pre-built configure script
2005,mynx,source/configure.in,150,true,shellscript,true,configure script description
2005,mynx,source/makefile.in,150,true,shellscript,true,makefile template
2005,mynx,2005_mynx.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2005,mynx,README.md,4000000000,true,markdown,true,markdown source for this web page
2005,mynx,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2005,mynx,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,mynx,.path,4000000000,false,path,true,directory path from top directory
2005,mynx,source/mynx.c,4000000000,true,c,true,copy of the entry source
2005,mynx,index.html,4294967295,false,html,false,this web page
2005,persano,persano.c,20,true,c,true,entry source
2005,persano,Makefile,30,true,makefile,true,entry Makefile
2005,persano,persano.alt.c,40,true,c,true,alternate code
2005,persano,persano.orig.c,50,false,c,true,original source
2005,persano,try.sh,100,true,shellscript,true,script to try entry
2005,persano,2005_persano.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2005,persano,README.md,4000000000,true,markdown,true,markdown source for this web page
2005,persano,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2005,persano,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,persano,.path,4000000000,false,path,true,directory path from top directory
2005,persano,index.html,4294967295,false,html,false,this web page
2005,sykes,sykes.c,20,true,c,true,entry source
2005,sykes,Makefile,30,true,makefile,true,entry Makefile
2005,sykes,sykes.orig.c,50,true,c,true,original source
2005,sykes,test.sh,100,true,shellscript,true,test tool
2005,sykes,try.sh,100,true,shellscript,true,script to try entry
2005,sykes,2005_sykes.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2005,sykes,6502test,4000000000,true,binary,false,6502 test utility
2005,sykes,DEMO,4000000000,true,binary,false,demo for Commodore PET
2005,sykes,PET,4000000000,true,binary,true,Commodore PET emulator
2005,sykes,README.md,4000000000,true,markdown,true,markdown source for this web page
2005,sykes,basic-2-c000.901465-01.bin,4000000000,true,binary,false,BASIC binary for Commodore PET
2005,sykes,basic-2-d000.901465-02.bin,4000000000,true,binary,false,BASIC binary for Commodore PET
2005,sykes,chess,4000000000,true,binary,false,chess program for Commodore PET
2005,sykes,edit-2-n.901447-24.bin,4000000000,true,binary,false,editor for Commodore PET
2005,sykes,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2005,sykes,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,sykes,kernel-2.901465-03.bin,4000000000,true,binary,false,Commodore PET kernel
2005,sykes,nullfill.bin,4000000000,true,binary,false,block of binary zeros
2005,sykes,.path,4000000000,false,path,true,directory path from top directory
2005,sykes,index.html,4294967295,false,html,false,this web page
2005,timwi,timwi.c,20,true,c,true,entry source
2005,timwi,Makefile,30,true,makefile,true,entry Makefile
2005,timwi,timwi.orig.c,50,true,c,true,original source
2005,timwi,try.sh,100,true,shellscript,true,script to try entry
2005,timwi,2005_timwi.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2005,timwi,README.md,4000000000,true,markdown,true,markdown source for this web page
2005,timwi,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2005,timwi,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,timwi,.path,4000000000,false,path,true,directory path from top directory
2005,timwi,index.html,4294967295,false,html,false,this web page
2005,toledo,toledo.c,20,true,c,true,entry source
2005,toledo,Makefile,30,true,makefile,true,entry Makefile
2005,toledo,toledo.orig.c,50,true,c,true,original source
2005,toledo,toledo2.c,100,true,c,true,alternate code
2005,toledo,toledo3.c,100,true,c,true,alternate code
2005,toledo,2005_toledo.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2005,toledo,README.md,4000000000,true,markdown,true,markdown source for this web page
2005,toledo,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2005,toledo,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,toledo,.path,4000000000,false,path,true,directory path from top directory
2005,toledo,index.html,4294967295,false,html,false,this web page
2005,vik,vik.c,20,true,c,true,entry source
2005,vik,Makefile,30,true,makefile,true,entry Makefile
2005,vik,vik.orig.c,50,true,c,true,original source
2005,vik,maze.map,100,true,text,true,maze map
2005,vik,a.bmp,120,true,image,false,texture bitmap
2005,vik,b.bmp,120,true,image,false,texture bitmap
2005,vik,c.bmp,120,true,image,false,texture bitmap
2005,vik,2005_vik.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2005,vik,README.md,4000000000,true,markdown,true,markdown source for this web page
2005,vik,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2005,vik,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,vik,.path,4000000000,false,path,true,directory path from top directory
2005,vik,index.html,4294967295,false,html,false,this web page
2005,vince,vince.c,20,true,c,true,entry source
2005,vince,Makefile,30,true,makefile,true,entry Makefile
2005,vince,vince.alt.c,40,true,c,true,alternate code
2005,vince,vince.orig.c,50,true,c,true,original source
2005,vince,2005_vince.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2005,vince,README.md,4000000000,true,markdown,true,markdown source for this web page
2005,vince,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2005,vince,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2005,vince,.path,4000000000,false,path,true,directory path from top directory
2005,vince,index.html,4294967295,false,html,false,this web page
2006,birken,birken.c,20,true,c,true,entry source
2006,birken,Makefile,30,true,makefile,true,entry Makefile
2006,birken,birken.orig.c,50,false,c,true,original source
2006,birken,info.pdf,100,true,pdf,false,about the TOFO circuit simulator
2006,birken,try.sh,100,true,shellscript,true,script to try entry
2006,birken,adder.tofu,150,true,text,true,TOFU circuit
2006,birken,buffer.tofu,150,true,text,true,TOFU circuit
2006,birken,computer.tofu,150,true,text,true,TOFU circuit
2006,birken,counter.tofu,150,true,text,true,TOFU circuit
2006,birken,divider.tofu,150,true,text,true,TOFU circuit
2006,birken,lfsr.tofu,150,true,text,true,TOFU circuit
2006,birken,memory.tofu,150,true,text,true,TOFU circuit
2006,birken,multiplier2.tofu,150,true,text,true,TOFU circuit
2006,birken,multiplier.tofu,150,true,text,true,TOFU circuit
2006,birken,oneline.tofu,150,true,text,true,TOFU circuit
2006,birken,shift.tofu,150,true,text,true,TOFU circuit
2006,birken,zuse2.tofu,150,true,text,true,TOFU circuit
2006,birken,zuse.tofu,150,true,text,true,TOFU circuit
2006,birken,2006_birken.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,birken,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,birken,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,birken,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,birken,.path,4000000000,false,path,true,directory path from top directory
2006,birken,index.html,4294967295,false,html,false,this web page
2006,borsanyi,borsanyi.c,20,true,c,true,entry source
2006,borsanyi,Makefile,30,true,makefile,true,entry Makefile
2006,borsanyi,borsanyi.orig.c,50,false,c,true,original source
2006,borsanyi,try.sh,100,true,shellscript,true,script to try entry
2006,borsanyi,2006_borsanyi.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,borsanyi,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,borsanyi,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,borsanyi,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,borsanyi,.path,4000000000,false,path,true,directory path from top directory
2006,borsanyi,index.html,4294967295,false,html,false,this web page
2006,grothe,grothe.c,20,true,c,true,entry source
2006,grothe,Makefile,30,true,makefile,true,entry Makefile
2006,grothe,grothe.orig.c,50,false,c,true,original source
2006,grothe,arabian.txt,100,true,text,false,sample input
2006,grothe,olympics.txt,100,true,text,false,sample input
2006,grothe,test.txt,100,true,text,false,sample input
2006,grothe,try.sh,100,true,shellscript,true,script to try entry
2006,grothe,twinkle.txt,100,true,text,false,sample input
2006,grothe,2006_grothe.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,grothe,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,grothe,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,grothe,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,grothe,.path,4000000000,false,path,true,directory path from top directory
2006,grothe,index.html,4294967295,false,html,false,this web page
2006,hamre,hamre.c,20,true,c,true,entry source
2006,hamre,Makefile,30,true,makefile,true,entry Makefile
2006,hamre,hamre.orig.c,50,false,c,true,original source
2006,hamre,try.sh,100,true,shellscript,true,script to try entry
2006,hamre,2006_hamre.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,hamre,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,hamre,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,hamre,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,hamre,.path,4000000000,false,path,true,directory path from top directory
2006,hamre,index.html,4294967295,false,html,false,this web page
2006,meyer,meyer.c,20,true,c,true,entry source
2006,meyer,Makefile,30,true,makefile,true,entry Makefile
2006,meyer,meyer.orig.c,50,false,c,true,original source
2006,meyer,2006_meyer.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,meyer,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,meyer,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,meyer,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,meyer,.path,4000000000,false,path,true,directory path from top directory
2006,meyer,index.html,4294967295,false,html,false,this web page
2006,monge,monge.c,20,true,c,true,entry source
2006,monge,Makefile,30,true,makefile,true,entry Makefile
2006,monge,monge.alt.c,40,true,c,true,alternate code
2006,monge,monge.orig.c,50,false,c,true,original source
2006,monge,try.alt.sh,100,true,shellscript,true,script to try alternate code
2006,monge,try.sh,100,true,shellscript,true,script to try entry
2006,monge,2006_monge.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,monge,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,monge,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,monge,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,monge,.path,4000000000,false,path,true,directory path from top directory
2006,monge,index.html,4294967295,false,html,false,this web page
2006,night,night.c,20,true,c,true,entry source
2006,night,Makefile,30,true,makefile,true,entry Makefile
2006,night,night.alt.c,40,true,c,true,alternate code
2006,night,night.orig.c,50,false,c,true,original source
2006,night,2006_night.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,night,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,night,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,night,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,night,.path,4000000000,false,path,true,directory path from top directory
2006,night,index.html,4294967295,false,html,false,this web page
2006,sloane,sloane.c,20,true,c,true,entry source
2006,sloane,Makefile,30,true,makefile,true,entry Makefile
2006,sloane,sloane.alt.c,40,true,c,true,alternate code
2006,sloane,sloane.orig.c,50,true,c,true,original source
2006,sloane,2006_sloane.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,sloane,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,sloane,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,sloane,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,sloane,.path,4000000000,false,path,true,directory path from top directory
2006,sloane,index.html,4294967295,false,html,false,this web page
2006,stewart,stewart.c,20,true,c,true,entry source
2006,stewart,Makefile,30,true,makefile,true,entry Makefile
2006,stewart,stewart.orig.c,50,true,c,true,original source
2006,stewart,build,100,true,shellscript,true,how to compile
2006,stewart,try.sh,100,true,shellscript,true,script to try entry
2006,stewart,altar,150,true,text,true,sample input
2006,stewart,box,150,true,text,true,sample input
2006,stewart,box2,150,true,text,true,sample input
2006,stewart,box3,150,true,text,true,sample input
2006,stewart,carpet,150,true,text,true,sample input
2006,stewart,circles,150,true,text,true,sample input
2006,stewart,cross,150,true,text,true,sample input
2006,stewart,cross2,150,true,text,true,sample input
2006,stewart,cross3,150,true,text,true,sample input
2006,stewart,crystal,150,true,text,true,sample input
2006,stewart,curve,150,true,text,true,sample input
2006,stewart,diamonds,150,true,text,true,sample input
2006,stewart,diamonds2,150,true,text,true,sample input
2006,stewart,dragon,150,true,text,true,sample input
2006,stewart,dragon2,150,true,text,true,sample input
2006,stewart,dragon3,150,true,text,true,sample input
2006,stewart,fern,150,true,text,true,sample input
2006,stewart,gasket,150,true,text,true,sample input
2006,stewart,gasket_mod,150,true,text,true,sample input
2006,stewart,gasket_mod2,150,true,text,true,sample input
2006,stewart,ioccc,150,true,text,true,sample input
2006,stewart,maze,150,true,text,true,sample input
2006,stewart,octagon,150,true,text,true,sample input
2006,stewart,pentagon,150,true,text,true,sample input
2006,stewart,pentagons,150,true,text,true,sample input
2006,stewart,rings,150,true,text,true,sample input
2006,stewart,rings2,150,true,text,true,sample input
2006,stewart,spirals,150,true,text,true,sample input
2006,stewart,spirals2,150,true,text,true,sample input
2006,stewart,spirals3,150,true,text,true,sample input
2006,stewart,spirals4,150,true,text,true,sample input
2006,stewart,squares,150,true,text,true,sample input
2006,stewart,stars,150,true,text,true,sample input
2006,stewart,stars2,150,true,text,true,sample input
2006,stewart,tree,150,true,text,true,sample input
2006,stewart,tree2,150,true,text,true,sample input
2006,stewart,tree3,150,true,text,true,sample input
2006,stewart,tree4,150,true,text,true,sample input
2006,stewart,triangle,150,true,text,true,sample input
2006,stewart,2006_stewart.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,stewart,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,stewart,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,stewart,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,stewart,.path,4000000000,false,path,true,directory path from top directory
2006,stewart,index.html,4294967295,false,html,false,this web page
2006,sykes1,sykes1.c,20,true,c,true,entry source
2006,sykes1,Makefile,30,true,makefile,true,entry Makefile
2006,sykes1,sykes1.alt.c,40,true,c,true,alternate code
2006,sykes1,sykes1.orig.c,50,true,c,true,original source
2006,sykes1,bedlam-cubes.pdf,100,true,pdf,false,instructions on how to make your own cube
2006,sykes1,solving-bedlam-cube.mp4,100,true,html,false,spoiler movie showing the solution
2006,sykes1,try.sh,100,true,shellscript,true,script to try entry
2006,sykes1,2006_sykes1.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,sykes1,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,sykes1,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,sykes1,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,sykes1,.path,4000000000,false,path,true,directory path from top directory
2006,sykes1,index.html,4294967295,false,html,false,this web page
2006,sykes2,sykes2.c,20,true,c,true,entry source
2006,sykes2,Makefile,30,true,makefile,true,entry Makefile
2006,sykes2,sykes2.orig.c,50,true,c,true,original source
2006,sykes2,try.sh,100,true,shellscript,true,script to try entry
2006,sykes2,2006_sykes2.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,sykes2,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,sykes2,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,sykes2,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,sykes2,.path,4000000000,false,path,true,directory path from top directory
2006,sykes2,index.html,4294967295,false,html,false,this web page
2006,toledo1,toledo1.c,20,true,c,true,entry source
2006,toledo1,Makefile,30,true,makefile,true,entry Makefile
2006,toledo1,toledo1.orig.c,50,true,c,true,original source
2006,toledo1,try.sh,100,true,shellscript,true,script to try entry
2006,toledo1,2006_toledo1.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,toledo1,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,toledo1,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,toledo1,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,toledo1,.path,4000000000,false,path,true,directory path from top directory
2006,toledo1,index.html,4294967295,false,html,false,this web page
2006,toledo2,toledo2.c,20,true,c,true,entry source
2006,toledo2,Makefile,30,true,makefile,true,entry Makefile
2006,toledo2,toledo2.alt.c,40,true,c,true,alternate code
2006,toledo2,toledo2.orig.c,50,true,c,true,original source
2006,toledo2,KAYPROII.ZIP,200,true,zip,false,zip file of CPM related files
2006,toledo2,2006_toledo2.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,toledo2,A,4000000000,true,binary,false,binary support file
2006,toledo2,B,4000000000,true,binary,false,binary support file
2006,toledo2,C.BASIC,4000000000,true,binary,false,compiled BASIC file
2006,toledo2,C.BIOS,4000000000,true,binary,false,basic input output system
2006,toledo2,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,toledo2,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,toledo2,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,toledo2,.path,4000000000,false,path,true,directory path from top directory
2006,toledo2,index.html,4294967295,false,html,false,this web page
2006,toledo3,toledo3.c,20,true,c,true,entry source
2006,toledo3,Makefile,30,true,makefile,true,entry Makefile
2006,toledo3,toledo3.alt.c,40,true,c,true,alternate code
2006,toledo3,toledo3.orig.c,50,true,c,true,original source
2006,toledo3,toledo3-sbar.c,100,true,c,true,source to create a status bar
2006,toledo3,toledo3-txt.c,100,true,c,true,source to make the game text
2006,toledo3,layer.c,150,true,c,true,windows portability source
2006,toledo3,2006_toledo3.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2006,toledo3,README.md,4000000000,true,markdown,true,markdown source for this web page
2006,toledo3,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2006,toledo3,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2006,toledo3,.path,4000000000,false,path,true,directory path from top directory
2006,toledo3,index.html,4294967295,false,html,false,this web page
2011,akari,akari.c,20,true,c,true,entry source
2011,akari,Makefile,30,true,makefile,true,entry Makefile
2011,akari,akari.orig.c,50,false,c,true,original source
2011,akari,example.ppm,100,true,image,false,input image
2011,akari,try.sh,100,true,shellscript,true,script to try entry
2011,akari,2011_akari.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2011,akari,README.md,4000000000,true,markdown,true,markdown source for this web page
2011,akari,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2011,akari,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2011,akari,.path,4000000000,false,path,true,directory path from top directory
2011,akari,index.html,4294967295,false,html,false,this web page
2011,blakely,blakely.c,20,true,c,true,entry source
2011,blakely,Makefile,30,true,makefile,true,entry Makefile
2011,blakely,blakely.orig.c,50,false,c,true,original source
2011,blakely,3.dat,100,true,text,true,input data
2011,blakely,evolve_to_3.dat,100,true,text,true,input data
2011,blakely,t0_3.dat,100,true,text,true,input data
2011,blakely,try.sh,100,true,shellscript,true,script to try entry
2011,blakely,2011_blakely.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2011,blakely,README.md,4000000000,true,markdown,true,markdown source for this web page
2011,blakely,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2011,blakely,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2011,blakely,.path,4000000000,false,path,true,directory path from top directory
2011,blakely,index.html,4294967295,false,html,false,this web page
2011,borsanyi,borsanyi.c,20,true,c,true,entry source
2011,borsanyi,Makefile,30,true,makefile,true,entry Makefile
2011,borsanyi,borsanyi.orig.c,50,false,c,true,original source
2011,borsanyi,try.sh,100,true,shellscript,true,script to try entry
2011,borsanyi,data.1,150,true,text,true,sample input
2011,borsanyi,data.2,150,true,text,true,sample input
2011,borsanyi,data.3,150,true,text,true,sample input
2011,borsanyi,2011_borsanyi.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2011,borsanyi,README.md,4000000000,true,markdown,true,markdown source for this web page
2011,borsanyi,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2011,borsanyi,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2011,borsanyi,.path,4000000000,false,path,true,directory path from top directory
2011,borsanyi,index.html,4294967295,false,html,false,this web page
2011,dlowe,dlowe.c,20,true,c,true,entry source
2011,dlowe,Makefile,30,true,makefile,true,entry Makefile
2011,dlowe,dlowe.orig.c,50,false,c,true,original source
2011,dlowe,earlystop.pl,100,true,perl,true,wrapper script to stop training early
2011,dlowe,try.sh,100,true,shellscript,true,script to try entry
2011,dlowe,dlowe-aux-data/png-0/5756029-DMZ-overview-B.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/M2.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/Obfuscate.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/figure_49.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/klockhuset.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/obfuscate_1.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/podcastimage_150215.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/prjman1.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/proguard_obfuscate.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/scripts_encryptor__screnc_-31918.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/png-0/visual_panel.gif,150,true,image,false,Non-png gif images
2011,dlowe,dlowe-aux-data/english-0/040604.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-0/2001-2002.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-0/CFP_TSI_Graphes_appel.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-0/CIR_APE_08_doc%5B1%5D.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-0/admin_fr.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-0/agenda.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-0/paris2.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-0/paris.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-0/structures3D-Paris.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/02-chronology.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/36C215.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/Wireless_Days_2011_CFP.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/cpb.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/get-there.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/pa_fv010.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/the_poor_people_of_paris.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/utmost.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/english-1/walljpar.txt,200,true,text,false,training text for neural networks
2011,dlowe,dlowe-aux-data/xor-0/00,210,true,text,true,training digits for neural networks
2011,dlowe,dlowe-aux-data/xor-0/11,210,true,text,true,training digits for neural networks
2011,dlowe,dlowe-aux-data/xor-1/01,210,true,text,true,training digits for neural networks
2011,dlowe,dlowe-aux-data/xor-1/10,210,true,text,true,training digits for neural networks
2011,dlowe,dlowe-aux-data/png-1/JavaScript-obfuscation-code.png,220,true,image,false,training image for neural networks
2011,dlowe,dlowe-aux-data/png-1/control_flow_obfuscation_before.png,220,true,image,false,training image for neural networks
2011,dlowe,dlowe-aux-data/png-1/deceive-inveigle-obfuscate-t-shirts.png,220,true,image,false,training image for neural networks
2011,dlowe,dlowe-aux-data/png-1/help_obfuscation1.png,220,true,image,false,training image for neural networks
2011,dlowe,dlowe-aux-data/png-1/image_thumb[40].png,220,true,image,false,training image for neural networks
2011,dlowe,dlowe-aux-data/png-1/jquery_after_deobfuscation.png,220,true,image,false,training image for neural networks
2011,dlowe,dlowe-aux-data/png-1/obfuscate4e.png,220,true,image,false,training image for neural networks
2011,dlowe,dlowe-aux-data/png-1/obfuscation-decoder.png,220,true,image,false,training image for neural networks
2011,dlowe,dlowe-aux-data/png-1/obfuscation_methods.png,220,true,image,false,training image for neural networks
2011,dlowe,2011_dlowe.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2011,dlowe,README.md,4000000000,true,markdown,true,markdown source for this web page
2011,dlowe,dlowe-aux-data/english-trained.net,4000000000,true,binary,false,trained neural network for English text
2011,dlowe,dlowe-aux-data/ioccc-winlose-trained.net,4000000000,true,binary,false,trained neural network for C code from 20Th IOCCC
2011,dlowe,dlowe-aux-data/png-trained.net,4000000000,true,binary,false,trained neural network for png-0 and png-1 images
2011,dlowe,dlowe-aux-data.tar.bz2,4000000000,true,bz2,false,IOCCC win lose trained network
2011,dlowe,dlowe-aux-data/xor-trained.net,4000000000,true,binary,false,trained neural network for xor-0 and xor-1 data
2011,dlowe,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2011,dlowe,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2011,dlowe,.path,4000000000,false,path,true,directory path from top directory
2011,dlowe,index.html,4294967295,false,html,false,this web page
2011,eastman,eastman.c,20,true,c,true,entry source
2011,eastman,Makefile,30,true,makefile,true,entry Makefile
2011,eastman,eastman.orig.c,50,false,c,true,original source
2011,eastman,boing-ball.mp4,100,true,html,false,original Amiga bouncing ball demo
2011,eastman,2011_eastman.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2011,eastman,README.md,4000000000,true,markdown,true,markdown source for this web page
2011,eastman,.entry.json,4000000000,true,json,true,entry summary and manifest in JSON
2011,eastman,.gitignore,4000000000,true,gitignore,true,list of files that should not be committed under git
2011,eastman,.path,4000000000,false,path,true,directory path from top directory
2011,eastman,index.html,4294967295,false,html,false,this web page
2011,fredriksson,fredriksson.c,20,true,c,true,entry source
2011,fredriksson,Makefile,30,true,makefile,true,entry Makefile
2011,fredriksson,fredriksson.orig.c,50,false,c,true,original source
2011,fredriksson,try.sh,100,true,shellscript,true,script to try entry
2011,fredriksson,2011_fredriksson.tar.bz2,1415926535,false,tbz2,false,download entry tarball
2011,fredriksson,README.md,4000000000,true,markdown,true,markdown source for this web page
